adr_idx,adr_id,adr_name
1704,C0232409,Hair growth abnormal
1705,C0232431,Cold sweat
1706,C0232461,Increased appetite
1707,C0232462,Decreased appetite
1708,C0232487,Abdominal discomfort
1709,C0232492,Abdominal pain upper
1710,C0232495,Abdominal pain lower
1711,C0232498,Abdominal tenderness
1712,C0232602,Retching
1713,C0232726,Rectal tenesmus
1714,C0232766,Asterixis
1715,C0232841,Bladder dysfunction
1716,C0232849,Bladder pain
1717,C0232910,Teratogenicity
1718,C0232943,Menometrorrhagia
1719,C0233401,Psychiatric symptom
1720,C0233407,Disorientation
1721,C0233414,Disturbance in attention
1722,C0233415,Distractibility
1723,C0233459,Emotional disorder
1724,C0233469,Blunted affect
1725,C0233471,Flat affect
1726,C0233472,Affect lability
1727,C0233477,Dysphoria
1728,C0233479,Elevated mood
1729,C0233488,Feeling of despair
1730,C0233494,Tension
1731,C0233514,Abnormal behaviour
1732,C0233519,Suspiciousness
1733,C0233523,Antisocial behaviour
1734,C0233528,Asocial behaviour
1735,C0233565,Bradykinesia
1736,C0233612,Waxy flexibility
1737,C0233632,Thinking abnormal
1738,C0233651,Perseveration
1739,C0233697,Obsessive rumination
1740,C0233754,Derealisation
1741,C0233762,"Hallucination, auditory"
1742,C0233763,"Hallucination, visual"
1743,C0233773,Hypnagogic hallucination
1744,C0233794,Memory impairment
1745,C0233795,Anterograde amnesia
1746,C0233818,Judgement impaired
1747,C0233844,Clumsiness
1748,C0233931,Nocturnal emission
1749,C0233973,Painful erection
1750,C0233976,Clitoral engorgement
1751,C0234022,Anorgasmia
1752,C0234047,Ejaculation delayed
1753,C0234131,Motor dysfunction
1754,C0234144,Dysgraphia
1755,C0234146,Areflexia
1756,C0234192,Feeling cold
1757,C0234215,Discomfort
1758,C0234222,Sensation of pressure
1759,C0234233,Tenderness
1760,C0234376,Action tremor
1761,C0234458,Abnormal dreams
1762,C0234507,Anosognosia
1763,C0234535,Clonic convulsion
1764,C0234543,Postictal state
1765,C0234547,Drug withdrawal convulsions
1766,C0234632,Visual acuity reduced
1767,C0234665,Eyelid retraction
1768,C0234708,Intraocular pressure increased
1769,C0234894,Dermatitis acneiform
1770,C0234913,Rash erythematous
1771,C0234916,Rash follicular
1772,C0234918,Rash morbilliform
1773,C0234930,Skin odour abnormal
1774,C0234934,Urticaria vesiculosa
1775,C0234936,Application site oedema
1776,C0234943,Application site anaesthesia
1777,C0234952,Oropharyngeal spasm
1778,C0234953,Tongue spasm
1779,C0234962,Pulmonary vasculitis
1780,C0234987,Dizziness postural
1781,C0234988,Dizziness exertional
1782,C0235002,Head discomfort
1783,C0235013,Hypervigilance
1784,C0235014,Fontanelle bulging
1785,C0235025,Peripheral motor neuropathy
1786,C0235031,Neurological symptom
1787,C0235032,Neurotoxicity
1788,C0235063,Respiratory depression
1789,C0235068,Scintillating scotoma
1790,C0235074,Tongue paralysis
1791,C0235086,Muscle contractions involuntary
1792,C0235113,Emotional poverty
1793,C0235146,Euphoric mood
1794,C0235195,Sedation
1795,C0235218,Skin warm
1796,C0235222,Diastolic hypertension
1797,C0235229,Ciliary muscle spasm
1798,C0235234,Dry throat
1799,C0235238,Cycloplegia
1800,C0235259,Cataract subcapsular
1801,C0235260,Chloropsia
1802,C0235266,Eye irritation
1803,C0235270,Keratopathy
1804,C0235280,Ototoxicity
1805,C0235315,Faeces discoloured
1806,C0235324,Gingival swelling
1807,C0235325,Gastric haemorrhage
1808,C0235329,Small intestinal obstruction
1809,C0235338,Salivary gland pain
1810,C0235351,Tongue ulceration
1811,C0235357,Tooth hypoplasia
1812,C0235378,Hepatotoxicity
1813,C0235409,Increased insulin requirement
1814,C0235416,Blood uric acid increased
1815,C0235431,Blood creatinine increased
1816,C0235433,Fat tissue increased
1817,C0235437,Gravitational oedema
1818,C0235453,Steroid withdrawal syndrome
1819,C0235472,Pulse abnormal
1820,C0235475,Electrocardiogram QRS complex prolonged
1821,C0235490,Peripheral ischaemia
1822,C0235522,Vein disorder
1823,C0235546,Hypopnoea
1824,C0235551,Laryngotracheal oedema
1825,C0235567,Sputum increased
1826,C0235573,Haemoglobinaemia
1827,C0235620,Haemorrhage urinary tract
1828,C0235639,Urine abnormality
1829,C0235653,Breast cancer female
1830,C0235660,Galactorrhoea
1831,C0235678,Vaginal odour
1832,C0235710,Chest discomfort
1833,C0235746,Saliva altered
1834,C0235753,Haemangioma congenital
1835,C0235761,Nasal septum perforation
1836,C0235770,Malignant ovarian cyst
1837,C0235774,Somnolence neonatal
1838,C0235807,Hair texture abnormal
1839,C0235821,Therapeutic response increased
1840,C0235827,Therapeutic response decreased
1841,C0235832,Hernia congenital
1842,C0235833,Congenital diaphragmatic hernia
1843,C0235834,Upper motor neurone lesion
1844,C0235857,Lacrimation decreased
1845,C0235874,Condition aggravated
1846,C0235880,Mononeuritis
1847,C0235883,Uterine inflammation
1848,C0235884,Gastric perforation
1849,C0235896,Lung infiltration
1850,C0235912,Hepatic haemorrhage
1851,C0235942,Skull malformation
1852,C0235946,Cerebral atrophy
1853,C0235957,Muscle necrosis
1854,C0235969,Ejaculation disorder
1855,C0235974,Pancreatic carcinoma
1856,C0235980,Scleral discolouration
1857,C0235984,Salivary duct obstruction
1858,C0235996,Hepatic enzyme increased
1859,C0236000,Pain in jaw
1860,C0236018,Aura
1861,C0236024,Pharyngeal oedema
1862,C0236048,Gastric polyps
1863,C0236053,Mucosal ulceration
1864,C0236061,Haptoglobin increased
1865,C0236065,Oedema mouth
1866,C0236068,Swollen tongue
1867,C0236071,Throat tightness
1868,C0236072,Bronchospasm paradoxical
1869,C0236073,Cerebellar infarction
1870,C0236075,Menopausal symptoms
1871,C0236078,Scrotal pain
1872,C0236124,Gastrointestinal obstruction
1873,C0236151,Renal function test abnormal
1874,C0236171,Infection susceptibility increased
1875,C0236178,Intra-abdominal haemorrhage
1876,C0236816,Acute stress disorder
1877,C0236826,Expressive language disorder
1878,C0237314,Heart rate irregular
1879,C0237326,Dyschezia
1880,C0237849,Skin exfoliation
1881,C0237938,Gastrointestinal ulcer
1882,C0238033,Breast cancer male
1883,C0238106,Clostridium difficile colitis
1884,C0238113,Radiation oesophagitis
1885,C0238124,Necrotising fasciitis
1886,C0238154,Epidural haemorrhage
1887,C0238198,Gastrointestinal stromal tumour
1888,C0238309,Ischaemic neuropathy
1889,C0238334,Pancreatic abscess
1890,C0238425,Sickle cell anaemia with crisis
1891,C0238457,Renal vein thrombosis
1892,C0238461,Anaplastic thyroid cancer
1893,C0238463,Papillary thyroid cancer
1894,C0238621,Aminoaciduria
1895,C0238634,Anal inflammation
1896,C0238796,Bone marrow granuloma
1897,C0238874,Antineutrophil cytoplasmic antibody positive
1898,C0239062,Circumoral oedema
1899,C0239093,Conjunctival irritation
1900,C0239113,Coombs test positive
1901,C0239134,Productive cough
1902,C0239234,Low set ears
1903,C0239279,Epididymal tenderness
1904,C0239293,Oesophageal haemorrhage
1905,C0239295,Oesophageal candidiasis
1906,C0239337,Limb deformity
1907,C0239454,Erythema of eyelid
1908,C0239549,Fat intolerance
1909,C0239571,Foetor hepaticus
1910,C0239725,Genital pain
1911,C0239729,Genital rash
1912,C0239735,Gingival erythema
1913,C0239739,Gingival pain
1914,C0239779,Grimacing
1915,C0239783,Groin pain
1916,C0239816,Hand dermatitis
1917,C0239935,Haematocrit increased
1918,C0239940,Glycosylated haemoglobin increased
1919,C0239946,Hepatic fibrosis
1920,C0239978,Frequent bowel movements
1921,C0239981,Hypoalbuminaemia
1922,C0240066,Iron deficiency
1923,C0240211,Lip swelling
1924,C0240322,Menstruation delayed
1925,C0240417,Muscle mass
1926,C0240515,Nipple pain
1927,C0240520,Nipple swelling
1928,C0240671,Activated partial thromboplastin time prolonged
1929,C0240717,Perineal pain
1930,C0240735,Personality change
1931,C0240773,Plantar erythema
1932,C0240811,Prostate infection
1933,C0240840,Pulse pressure decreased
1934,C0240897,Retinal exudates
1935,C0240972,Scrotal erythema
1936,C0241028,Sexually active
1937,C0241057,Skin burning sensation
1938,C0241060,Dermal cyst
1939,C0241069,Skin erosion
1940,C0241075,Skin induration
1941,C0241136,Pain of skin
1942,C0241166,Skin tightness
1943,C0241254,Mucous stools
1944,C0241266,Subcutaneous abscess
1945,C0241310,Suprapubic pain
1946,C0241442,Protrusion tongue
1947,C0241558,Urethral haemorrhage
1948,C0241619,Vaginal cyst
1949,C0241669,Venous occlusion
1950,C0241705,Strangury
1951,C0241729,Weight fluctuation
1952,C0241742,Wound haemorrhage
1953,C0241832,Cerebrovascular insufficiency
1954,C0241910,Autoimmune hepatitis
1955,C0241934,Hypomania
1956,C0241950,Intestinal infarction
1957,C0242073,Pulmonary congestion
1958,C0242172,Pelvic inflammatory disease
1959,C0242184,Hypoxia
1960,C0242225,Colour blindness
1961,C0242231,Coronary artery stenosis
1962,C0242301,Furuncle
1963,C0242339,Dyslipidaemia
1964,C0242350,Erectile dysfunction
1965,C0242362,Intervertebral disc protrusion
1966,C0242379,Lung neoplasm malignant
1967,C0242420,Retinal oedema
1968,C0242422,Parkinsonism
1969,C0242461,Purpura non-thrombocytopenic
1970,C0242528,Azotaemia
1971,C0242584,Autoimmune thrombocytopenia
1972,C0242648,Vertical infection transmission
1973,C0242656,Disease progression
1974,C0242698,Left ventricular dysfunction
1975,C0242784,Food interaction
1976,C0242966,Systemic inflammatory response syndrome
1977,C0242973,Ventricular dysfunction
1978,C0242979,Muscle fatigue
1979,C0243001,Abdominal abscess
1980,C0243010,Encephalitis viral
1981,C0243026,Sepsis
1982,C0243065,Aplasia
1983,C0259749,Autonomic neuropathy
1984,C0259756,Jarisch-Herxheimer reaction
1985,C0259768,Wound dehiscence
1986,C0259799,Punctate keratitis
1987,C0259817,Xerosis
1988,C0259972,Ketogenic diet
1989,C0262385,Autonomic nervous system imbalance
1990,C0262397,Breast tenderness
1991,C0262414,Cervical vertebral fracture
1992,C0262431,Spinal compression fracture
1993,C0262593,Peripheral nerve injury
1994,C0262613,Renal mass
1995,C0262627,Seroma
1996,C0262666,Vulval abscess
1997,C0262977,Skin depigmentation
1998,C0262985,Dermatitis psoriasiform
1999,C0262988,Cutaneous vasculitis
2000,C0263008,Skin fibrosis
2001,C0263111,Perineal abscess
2002,C0263367,Koebner phenomenon
2003,C0263383,Keratosis pilaris
2004,C0263386,Ichthyosis acquired
2005,C0263437,Acne infantile
2006,C0263540,Onychomadesis
2007,C0263912,Rotator cuff syndrome
2008,C0263978,Soft tissue disorder
2009,C0264009,Osteodystrophy
2010,C0264267,Nasal ulcer
2011,C0264268,Nasal septum ulceration
2012,C0264309,Vocal cord disorder
2013,C0264383,Organising pneumonia
2014,C0264490,Acute respiratory failure
2015,C0264523,Pulmonary ossification
2016,C0264588,Spasmodic dysphonia
2017,C0264714,Cardiac failure acute
2018,C0264733,Dilatation ventricular
2019,C0264886,Conduction disorder
2020,C0264893,Nodal arrhythmia
2021,C0264906,Atrioventricular block second degree
2022,C0264909,Defect conduction intraventricular
2023,C0265031,Haemorrhoidal haemorrhage
2024,C0265072,Inferior vena cava syndrome
2025,C0265547,Limb reduction defect
2026,C0265935,Congenital arterial malformation
2027,C0265962,Netherton's syndrome
2028,C0266011,Supernumerary nipple
2029,C0266241,Congenital absence of bile ducts
2030,C0266316,Congenital hydronephrosis
2031,C0266589,Ear malformation
2032,C0266648,Blighted ovum
2033,C0267028,Lip pain
2034,C0267033,Lip ulceration
2035,C0267055,Erosive oesophagitis
2036,C0267166,Gastroduodenitis
2037,C0267356,Duodenal perforation
2038,C0267373,Intestinal haemorrhage
2039,C0267412,Thrombosis mesenteric vessel
2040,C0267491,Large intestinal ulcer
2041,C0267537,Caecitis
2042,C0267566,Perirectal abscess
2043,C0267596,Rectal haemorrhage
2044,C0267716,Incisional hernia
2045,C0267792,Hepatobiliary disease
2046,C0267797,Hepatitis acute
2047,C0267834,Hepatic cyst
2048,C0267925,Bile duct stenosis
2049,C0267940,Pancreatitis haemorrhagic
2050,C0267941,Pancreatitis necrotising
2051,C0267953,Pancreatic necrosis
2052,C0268000,Fluid retention
2053,C0268379,Pseudocholinesterase deficiency
2054,C0268407,Cardiac amyloidosis
2055,C0268731,Glomerulonephropathy
2056,C0268732,Nephritic syndrome
2057,C0268919,Scrotal disorder
2058,C0268948,Scrotal ulcer
2059,C0269002,Penile haemorrhage
2060,C0269188,Uterine cyst
2061,C0269189,Ectropion of cervix
2062,C0269268,Breast induration
2063,C0269596,Haemorrhage in pregnancy
2064,C0269806,Failed induction of labour
2065,C0269842,Uterine hypertonus
2066,C0269993,Suppressed lactation
2067,C0270611,Brain injury
2068,C0270612,Leukoencephalopathy
2069,C0270639,Transverse sinus thrombosis
2070,C0270736,Essential tremor
2071,C0270769,Radiation myelopathy
2072,C0270790,Quadriparesis
2073,C0270795,Monoparesis
2074,C0270810,Peroneal nerve palsy
2075,C0270844,Tonic convulsion
2076,C0270922,Demyelinating polyneuropathy
2077,C0270971,Floppy infant
2078,C0270996,Eye swelling
2079,C0271051,Macular oedema
2080,C0271160,Cataract cortical
2081,C0271211,Erythropsia
2082,C0271240,Blindness unilateral
2083,C0271308,Blepharitis allergic
2084,C0271321,Madarosis
2085,C0271412,Ear haemorrhage
2086,C0271429,Otitis media acute
2087,C0271441,Otitis media chronic
2088,C0271468,Eustachian tube disorder
2089,C0271650,Glucose tolerance impaired
2090,C0271738,Secondary adrenocortical insufficiency
2091,C0271899,Normochromic normocytic anaemia
2092,C0272118,Warm type haemolytic anaemia
2093,C0272126,Evans syndrome
2094,C0272195,Eosinopenia
2095,C0272386,Tonsillar hypertrophy
2096,C0272396,Lymph node abscess
2097,C0272426,Mouth injury
2098,C0272774,Foot fracture
2099,C0273115,Traumatic lung injury
2100,C0273482,Nerve compression
2101,C0274435,Transfusion reaction
2102,C0274702,Cholinergic syndrome
2103,C0276141,Bronchitis viral
2104,C0276252,Cytomegalovirus hepatitis
2105,C0276908,Pneumocystis jirovecii infection
2106,C0277585,Drug intolerance
2107,C0277884,Blood pressure systolic increased
2108,C0277885,Blood pressure systolic decreased
2109,C0277890,Blood pressure diastolic decreased
2110,C0277925,Peripheral coldness
2111,C0277934,Aortic bruit
2112,C0277986,Gingival oedema
2113,C0278008,Change of bowel habit
2114,C0278016,Faeces hard
2115,C0278045,Urine odour abnormal
2116,C0278106,Ejaculation failure
2117,C0278107,Painful ejaculation
2118,C0278134,Sensory loss
2119,C0278151,Facial spasm
2120,C0278488,Breast cancer stage IV
2121,C0278678,Metastatic renal cell carcinoma
2122,C0279637,Anal cancer
2123,C0280313,Oropharyngeal squamous cell carcinoma
2124,C0281361,Adenocarcinoma pancreas
2125,C0281774,Acute psychosis
2126,C0281778,Anal abscess
2127,C0281803,Endotracheal intubation complication
2128,C0281913,Muscle swelling
2129,C0281914,Musculoskeletal deformity
2130,C0281981,Skin mass
2131,C0281982,Skin swelling
2132,C0282005,Scrotal swelling
2133,C0282193,Iron overload
2134,C0282548,Leukostasis
2135,C0302314,Xanthoma
2136,C0302592,Cervix carcinoma
2137,C0302809,Hepatitis fulminant
2138,C0302813,Lactase deficiency
2139,C0302858,Protein-losing gastroenteropathy
2140,C0311245,Congenital cystic kidney disease
2141,C0311394,Walking disability
2142,C0311468,Blood bilirubin increased
2143,C0312420,Hypersexuality
2144,C0314719,Dry eye
2145,C0332534,Induration
2146,C0332563,Papule
2147,C0332601,Cushingoid
2148,C0332687,Burns second degree
2149,C0333139,Pneumatosis
2150,C0333258,Lymphorrhoea
2151,C0333286,Splinter haemorrhages
2152,C0333291,Ulcer haemorrhage
2153,C0333355,Mucosal inflammation
2154,C0333472,Epidermolysis
2155,C0333494,Phlebosclerosis
2156,C0333516,Tumour necrosis
2157,C0333559,Lacunar infarction
2158,C0333582,Dystrophic calcification
2159,C0333641,Atrophy
2160,C0334040,Extraskeletal ossification
2161,C0334044,Dysplasia
2162,C0334634,Mantle cell lymphoma
2163,C0338113,Sarcoma uterus
2164,C0338480,Migraine without aura
2165,C0338573,Intracranial venous sinus thrombosis
2166,C0338575,Superior sagittal sinus thrombosis
2167,C0338591,Transient global amnesia
2168,C0338831,Mania
2169,C0339293,Corneal perforation
2170,C0339383,Chorioretinopathy
2171,C0339478,Arteriosclerotic retinopathy
2172,C0339916,Viral upper respiratory tract infection
2173,C0340279,Ventricular hypertrophy
2174,C0340464,Extrasystoles
2175,C0340515,Myocardial depression
2176,C0340608,Renal artery thrombosis
2177,C0340726,Embolism venous
2178,C0340861,Pulseless electrical activity
2179,C0340865,Anaphylactoid reaction
2180,C0341012,Oral herpes
2181,C0341047,Parotid gland enlargement
2182,C0341163,Gastric ulcer perforation
2183,C0341164,Gastric ulcer haemorrhage
2184,C0341212,Gastrointestinal fistula
2185,C0341245,Duodenitis haemorrhagic
2186,C0341318,Enterocutaneous fistula
2187,C0341702,Fanconi syndrome acquired
2188,C0342257,Diabetic complication
2189,C0342405,Pituitary infarction
2190,C0342406,Pituitary haemorrhage
2191,C0342490,Adrenal atrophy
2192,C0342548,Early menarche
2193,C0342579,Electrolyte imbalance
2194,C0342892,Hypolipidaemia
2195,C0343065,Urticaria physical
2196,C0343084,Capillary leak syndrome
2197,C0343378,Helicobacter gastritis
2198,C0343494,Risus sardonicus
2199,C0343863,Genital candidiasis
2200,C0343869,Anal candidiasis
2201,C0343886,Gastrointestinal candidiasis
2202,C0344232,Vision blurred
2203,C0344315,Depressed mood
2204,C0345326,Phimosis
2205,C0345904,Hepatic cancer
2206,C0345996,Milia
2207,C0346156,Benign breast neoplasm
2208,C0346421,Chronic eosinophilic leukaemia
2209,C0347390,Skin papilloma
2210,C0349231,Phobia
2211,C0349410,Organ failure
2212,C0349464,Wernicke-Korsakoff syndrome
2213,C0349702,Corneal scar
2214,C0349705,Haemoglobin abnormal
2215,C0349782,Ischaemic cardiomyopathy
2216,C0373705,Progesterone
2217,C0376297,Cardiac death
2218,C0376358,Prostate cancer
2219,C0376545,Haematological malignancy
2220,C0391839,PCO2
2221,C0391870,Red blood cell abnormality
2222,C0392034,Gastrooesophagitis
2223,C0392106,Hepatic artery thrombosis
2224,C0392156,Akathisia
2225,C0392160,Application site atrophy
2226,C0392162,Sticky skin
2227,C0392163,Corneal erosion
2228,C0392168,Emprosthotonus
2229,C0392175,Renal haemorrhage
2230,C0392185,Repetitive speech
2231,C0392196,Injection site urticaria
2232,C0392386,Platelet count decreased
2233,C0392390,Hepatitis B e antigen positive
2234,C0392525,Nephrolithiasis
2235,C0392548,Cauda equina syndrome
2236,C0392557,Cataract nuclear
2237,C0392620,Alcohol poisoning
2238,C0392676,Hyperpyrexia
2239,C0392699,Dysaesthesia
2240,C0392707,Atopy
2241,C0393444,Meningitis chemical
2242,C0393593,Dystonia
2243,C0393615,Familial tremor
2244,C0393760,Initial insomnia
2245,C0393761,Middle insomnia
2246,C0395005,Polydipsia psychogenic
2247,C0398370,Lipoedema
2248,C0399459,Oral discomfort
2249,C0400821,Colitis microscopic
2250,C0400823,Neutropenic colitis
2251,C0400839,Rectal ulcer
2252,C0400930,Chronic hepatic failure
2253,C0403592,Chronic allograft nephropathy
2254,C0403632,Cystitis noninfective
2255,C0403639,Chemical cystitis
2256,C0403673,Retrograde ejaculation
2257,C0403723,Candiduria
2258,C0404521,Vaginal infection
2259,C0405106,Retained placenta or membranes
2260,C0405479,Nipple disorder
2261,C0406209,Photoonycholysis
2262,C0406484,Sebaceous hyperplasia
2263,C0406834,Wound secretion
2264,C0409497,Joint injury
2265,C0410256,Muscle injury
2266,C0410916,Death neonatal
2267,C0410918,Tachycardia foetal
2268,C0413252,Hypothermia
2269,C0422974,Halo vision
2270,C0422980,Oscillopsia
2271,C0423006,Eye discharge
2272,C0423172,Dacryocanaliculitis
2273,C0423226,Corneal pigmentation
2274,C0423271,Scleral hyperaemia
2275,C0423273,Scleral thinning
2276,C0423281,Anterior chamber flare
2277,C0423282,Anterior chamber cell
2278,C0423602,Sensation of foreign body
2279,C0423701,Urinary tract pain
2280,C0423729,Painful respiration
2281,C0423791,Rash maculo-papular
2282,C0423798,Increased tendency to bruise
2283,C0424000,Suicidal ideation
2284,C0424024,Delusional perception
2285,C0424091,Decreased interest
2286,C0424109,Tearfulness
2287,C0424230,Psychomotor retardation
2288,C0424295,Hyperkinesia
2289,C0424296,Disinhibition
2290,C0424448,Masked facies
2291,C0424489,Chapped lips
2292,C0424605,Developmental delay
2293,C0424786,Postoperative fever
2294,C0424813,Orbital oedema
2295,C0426390,Bladder spasm
2296,C0426498,Tongue dry
2297,C0426636,Defaecation urgency
2298,C0426732,Prostatomegaly
2299,C0426747,Anal haemorrhage
2300,C0426959,Akinaesthesia
2301,C0427055,Facial paresis
2302,C0427160,Parkinsonian gait
2303,C0427457,Red blood cell count decreased
2304,C0427458,Red blood cell count increased
2305,C0428167,Fraction of inspired oxygen
2306,C0428886,Mean arterial pressure
2307,C0428895,Labile blood pressure
2308,C0428974,Arrhythmia supraventricular
2309,C0428977,Bradycardia
2310,C0429028,Electrocardiogram QT interval
2311,C0429029,Electrocardiogram ST segment
2312,C0429059,Electrocardiogram T wave amplitude decreased
2313,C0429098,Electrocardiogram QRS complex
2314,C0429468,Anovulatory cycle
2315,C0432487,Post transplant lymphoproliferative disorder
2316,C0435002,Ligament sprain
2317,C0435630,Wrist fracture
2318,C0436503,Chest X-ray abnormal
2319,C0438142,Urine analysis abnormal
2320,C0438167,Electrocardiogram T wave abnormal
2321,C0438173,Electrocardiogram QRS complex abnormal
2322,C0438215,Laboratory test abnormal
2323,C0438235,Liver function test normal
2324,C0438237,Hepatic enzyme abnormal
2325,C0438241,Blood urea normal
2326,C0438242,Blood urea abnormal
2327,C0438717,Transaminases increased
2328,C0439857,Dependence
2329,C0441713,Chemical injury
2330,C0455204,Homicidal ideation
2331,C0455769,Energy increased
2332,C0455899,Pharyngeal erythema
2333,C0456495,Ear canal erythema
2334,C0456511,Sleep paralysis
2335,C0456909,Blindness
2336,C0458219,Complex regional pain syndrome
2337,C0460048,Large intestinal obstruction
2338,C0473117,Ischaemic hepatitis
2339,C0473120,Intra-abdominal haematoma
2340,C0473124,Perirenal haematoma
2341,C0473311,Haemorrhagic ovarian cyst
2342,C0474378,Hair colour changes
2343,C0474381,Chromatopsia
2344,C0474529,Haemoglobin normal
2345,C0475746,Light anaesthesia
2346,C0475765,Nasal oedema
2347,C0475858,Pruritus generalised
2348,C0476089,Endometrial cancer
2349,C0476254,Dyslexia
2350,C0476273,Respiratory distress
2351,C0476280,Musculoskeletal chest pain
2352,C0476281,Non-cardiac chest pain
2353,C0476337,Blood gases abnormal
2354,C0476369,Echocardiogram abnormal
2355,C0476414,Thyroid function test abnormal
2356,C0476427,Smear cervix abnormal
2357,C0483455,Prothrombin time ratio
2358,C0494165,Metastases to liver
2359,C0494491,Mononeuropathy
2360,C0494559,Inner ear disorder
2361,C0496870,Benign hepatic neoplasm
2362,C0496899,Brain neoplasm benign
2363,C0496901,Pituitary tumour benign
2364,C0497156,Lymphadenopathy
2365,C0497201,Abnormal sensation in eye
2366,C0497209,Conjunctivitis infective
2367,C0497247,Blood pressure increased
2368,C0497327,Dementia
2369,C0497365,Rash generalised
2370,C0497481,Penile pain
2371,C0497538,Benign gastrointestinal neoplasm
2372,C0518015,Haemoglobin
2373,C0518988,Tooth abscess
2374,C0519030,Pneumonia klebsiella
2375,C0520463,Hepatitis chronic active
2376,C0520477,Prostatic adenoma
2377,C0520546,Pulmonary microemboli
2378,C0520547,Poor peripheral circulation
2379,C0520563,Toxic dilatation of intestine
2380,C0520571,Biliary fibrosis
2381,C0520587,Vulvovaginal discomfort
2382,C0520588,Vulvovaginal pain
2383,C0520589,Vulvovaginal dryness
2384,C0520723,Periorbital haematoma
2385,C0520729,Subconjunctival cyst
2386,C0520736,Coombs positive haemolytic anaemia
2387,C0520757,Delayed recovery from anaesthesia
2388,C0520758,Neuromuscular block prolonged
2389,C0520821,Pleurothotonus
2390,C0520837,Forced expiratory volume decreased
2391,C0520854,Mean arterial pressure decreased
2392,C0520863,Diastolic dysfunction
2393,C0520872,Stroke volume increased
2394,C0520878,Electrocardiogram PR shortened
2395,C0520886,Electrocardiogram ST segment elevation
2396,C0520887,Electrocardiogram ST segment depression
2397,C0520888,Electrocardiogram T wave inversion
2398,C0520933,Spermatogenesis abnormal
2399,C0520966,Coordination abnormal
2400,C0521008,Screaming
2401,C0521158,Neoplasm recurrence
2402,C0521161,Vasculitic rash
2403,C0521170,Osteoporotic fracture
2404,C0521172,Eschar
2405,C0521208,Accident at home
2406,C0521305,Assisted fertilisation
2407,C0521464,Skin oedema
2408,C0521465,Toxic skin eruption
2409,C0521471,Systemic lupus erythematosus rash
2410,C0521481,Oedema mucosal
2411,C0521490,Application site irritation
2412,C0521491,Application site pain
2413,C0521492,Application site ulcer
2414,C0521495,Application site rash
2415,C0521498,Injection site irritation
2416,C0521501,Injection site thrombosis
2417,C0521505,Injection site dermatitis
2418,C0521507,Injection site ulcer
2419,C0521508,Injection site bruising
2420,C0521509,Injection site induration
2421,C0521510,Implant site reaction
2422,C0521540,Brain stem haemorrhage
2423,C0521554,Congenital vesicoureteric reflux
2424,C0521591,Paraesthesia oral
2425,C0521592,Hypoaesthesia oral
2426,C0521616,Pseudoporphyria
2427,C0521619,Pelvi-ureteric obstruction
2428,C0521626,Bladder fibrosis
2429,C0521839,Influenza like illness
2430,C0521845,Drug effect decreased
2431,C0521854,Drug tolerance decreased
2432,C0521987,Pre-existing disease
2433,C0522042,Loss of control of legs
2434,C0522055,Electrocardiogram abnormal
2435,C0522063,Impaired gastric emptying
2436,C0522067,Hepatic pain
2437,C0522165,Feeling of relaxation
2438,C0522172,Feeling drunk
2439,C0522178,Self-injurious ideation
2440,C0522214,Visual evoked potentials abnormal
2441,C0522224,Paralysis
2442,C0522351,Vertigo positional
2443,C0522757,Exposure to toxic agent
2444,C0524620,Metabolic syndrome
2445,C0524909,Chronic hepatitis B
2446,C0525045,Affective disorder
2447,C0541760,Hepatic adenoma
2448,C0541767,Platelet aggregation abnormal
2449,C0541772,Ammonia increased
2450,C0541782,Sinus arrest
2451,C0541798,Terminal insomnia
2452,C0541820,Carbohydrate tolerance decreased
2453,C0541832,Chromaturia
2454,C0541865,Deposit eye
2455,C0541896,Spermatozoa abnormal
2456,C0541923,Lip oedema
2457,C0541941,Erection increased
2458,C0542007,Cerebral haematoma
2459,C0542008,Injection site haematoma
2460,C0542027,Hypercoagulation
2461,C0542044,Incoherent
2462,C0542052,Coronary artery insufficiency
2463,C0542149,Injection site phlebitis
2464,C0542313,Sleep talking
2465,C0542571,Face oedema
2466,C0543467,Surgery
2467,C0544618,Orthostatic hypertension
2468,C0546817,Fluid overload
2469,C0546884,Hypovolaemia
2470,C0546947,Choking sensation
2471,C0546956,Onychoclasis
2472,C0546959,Atrial tachycardia
2473,C0547000,Joint lock
2474,C0549124,Embolism arterial
2475,C0549201,Asteatosis
2476,C0549209,Feeling jittery
2477,C0549225,Myasthenic syndrome
2478,C0549229,Nail discomfort
2479,C0549249,Depressed level of consciousness
2480,C0549262,Rebound effect
2481,C0549288,Pelvic venous thrombosis
2482,C0549297,Auricular swelling
2483,C0549315,Benign hydatidiform mole
2484,C0549322,Eyelid infection
2485,C0549357,Abdominal adhesions
2486,C0549369,Pancreatic enzymes increased
2487,C0549373,Laryngeal pain
2488,C0549385,Feeling of body temperature change
2489,C0549391,Bladder discomfort
2490,C0549398,Meibomianitis
2491,C0549399,Low density lipoprotein increased
2492,C0549405,Blood pressure fluctuation
2493,C0549410,Palmar-plantar erythrodysaesthesia syndrome
2494,C0549418,Urine flow decreased
2495,C0549419,Skin fragility
2496,C0549430,Procedural site reaction
2497,C0549444,Vein discolouration
2498,C0549448,Haemoglobin increased
2499,C0549463,X-linked lymphoproliferative syndrome
